PRIORITY,GENRE_NAME,USER_ID_NEW
1,rap & hiphop,lbI7voga
2,dance,lbI7voga
3,rock & metal,lbI7voga
4,J-POP,lbI7voga
5,Ballade,lbI7voga
1,POP,gU4LzTPQ
2,world music,gU4LzTPQ
3,rap & hiphop,gU4LzTPQ
4,electronic,gU4LzTPQ
5,fork & blues,gU4LzTPQ
1,POP,u4g0KZqG
2,world music,u4g0KZqG
3,rap & hiphop,u4g0KZqG
4,electronic,u4g0KZqG
5,fork & blues,u4g0KZqG
1,J-POP,50qJceBw
2,dance,50qJceBw
3,rap & hiphop,50qJceBw
4,Ballade,50qJceBw
5,POP,50qJceBw
1,rap & hiphop,cbfIuQ65
2,electronic,cbfIuQ65
1,R&B/Soul,c8CZIhFx
2,POP,c8CZIhFx
3,world music,c8CZIhFx
4,electronic,c8CZIhFx
5,OST,c8CZIhFx
1,POP,YZhsvBPo
2,world music,YZhsvBPo
3,rap & hiphop,YZhsvBPo
4,electronic,YZhsvBPo
5,fork & blues,YZhsvBPo
1,POP,57BoV4nd
2,world music,57BoV4nd
3,rap & hiphop,57BoV4nd
4,electronic,57BoV4nd
5,fork & blues,57BoV4nd
1,POP,E4zkFXIL
2,world music,E4zkFXIL
3,rap & hiphop,E4zkFXIL
4,electronic,E4zkFXIL
5,fork & blues,E4zkFXIL
1,POP,R0t2i2cL
2,world music,R0t2i2cL
3,rap & hiphop,R0t2i2cL
4,electronic,R0t2i2cL
5,fork & blues,R0t2i2cL
1,POP,ERbUiaT2
2,world music,ERbUiaT2
3,rap & hiphop,ERbUiaT2
4,electronic,ERbUiaT2
5,fork & blues,ERbUiaT2
1,POP,kD5mNu3r
2,world music,kD5mNu3r
3,electronic,kD5mNu3r
4,fork & blues,kD5mNu3r
5,rap & hiphop,kD5mNu3r
1,POP,BSpH02tD
2,world music,BSpH02tD
3,rap & hiphop,BSpH02tD
4,electronic,BSpH02tD
5,fork & blues,BSpH02tD
1,rap & hiphop,xD0Yzjv2
2,electronic,xD0Yzjv2
1,rap & hiphop,bvtA0Yh0
2,Ballade,bvtA0Yh0
3,J-POP,bvtA0Yh0
4,dance,bvtA0Yh0
5,rock & metal,bvtA0Yh0
1,POP,t8qCKerv
2,world music,t8qCKerv
3,rap & hiphop,t8qCKerv
4,electronic,t8qCKerv
5,fork & blues,t8qCKerv
1,POP,s1cUVT9U
2,world music,s1cUVT9U
3,rap & hiphop,s1cUVT9U
4,electronic,s1cUVT9U
5,fork & blues,s1cUVT9U
1,POP,uyRUcYbb
2,world music,uyRUcYbb
3,rap & hiphop,uyRUcYbb
4,electronic,uyRUcYbb
5,fork & blues,uyRUcYbb
1,POP,i32h7D80
2,world music,i32h7D80
3,rap & hiphop,i32h7D80
4,electronic,i32h7D80
5,fork & blues,i32h7D80
1,POP,swE3zMAN
2,world music,swE3zMAN
3,R&B/Soul,swE3zMAN
4,electronic,swE3zMAN
5,fork & blues,swE3zMAN
1,Ballade,0wEwCs7V
2,R&B/Soul,0wEwCs7V
3,OST,0wEwCs7V
4,dance,0wEwCs7V
5,fork & blues,0wEwCs7V
1,rap & hiphop,pm4yygun
2,indie,pm4yygun
3,electronic,pm4yygun
1,R&B/Soul,F0OhctXX
2,rap & hiphop,F0OhctXX
3,electronic,F0OhctXX
1,POP,7365pT8k
2,world music,7365pT8k
3,rap & hiphop,7365pT8k
4,electronic,7365pT8k
5,fork & blues,7365pT8k
1,POP,6vuJ5m6s
2,world music,6vuJ5m6s
3,rap & hiphop,6vuJ5m6s
4,electronic,6vuJ5m6s
5,fork & blues,6vuJ5m6s
1,jazz,9Yy2w0yC
2,POP,9Yy2w0yC
3,R&B/Soul,9Yy2w0yC
4,world music,9Yy2w0yC
5,electronic,9Yy2w0yC
1,dance,HJl0OWe2
2,J-POP,HJl0OWe2
3,Ballade,HJl0OWe2
4,rap & hiphop,HJl0OWe2
5,R&B/Soul,HJl0OWe2
1,R&B/Soul,Nf3YFw7H
2,rap & hiphop,Nf3YFw7H
1,Ballade,qUT3h7u0
2,rap & hiphop,qUT3h7u0
3,R&B/Soul,qUT3h7u0
4,OST,qUT3h7u0
5,dance,qUT3h7u0
1,rap & hiphop,UidzDpJR
2,OST,UidzDpJR
3,indie,UidzDpJR
4,R&B/Soul,UidzDpJR
1,rock & metal,gVLSgWMQ
2,POP,gVLSgWMQ
3,rap & hiphop,gVLSgWMQ
4,R&B/Soul,gVLSgWMQ
5,OST,gVLSgWMQ
1,POP,ZtLuzxsV
2,world music,ZtLuzxsV
3,rap & hiphop,ZtLuzxsV
4,electronic,ZtLuzxsV
5,fork & blues,ZtLuzxsV
1,dance,2IF8Lfeo
2,rock & metal,2IF8Lfeo
3,J-POP,2IF8Lfeo
4,rap & hiphop,2IF8Lfeo
5,Ballade,2IF8Lfeo
1,Ballade,rsNRU5uc
2,R&B/Soul,rsNRU5uc
3,indie,rsNRU5uc
4,dance,rsNRU5uc
5,rap & hiphop,rsNRU5uc
1,R&B/Soul,EqF6iLwG
2,rap & hiphop,EqF6iLwG
1,J-POP,TrQZUlmx
2,Ballade,TrQZUlmx
3,dance,TrQZUlmx
4,R&B/Soul,TrQZUlmx
5,rap & hiphop,TrQZUlmx
1,POP,pmISaFko
2,world music,pmISaFko
3,R&B/Soul,pmISaFko
4,indie,pmISaFko
5,electronic,pmISaFko
1,R&B/Soul,Je6e8Gb0
2,POP,Je6e8Gb0
3,world music,Je6e8Gb0
4,electronic,Je6e8Gb0
5,rap & hiphop,Je6e8Gb0
1,POP,s1IH96MC
2,world music,s1IH96MC
3,electronic,s1IH96MC
4,fork & blues,s1IH96MC
1,POP,XgFXSysv
2,world music,XgFXSysv
3,electronic,XgFXSysv
4,fork & blues,XgFXSysv
1,POP,SqFnsWUd
2,world music,SqFnsWUd
3,electronic,SqFnsWUd
4,fork & blues,SqFnsWUd
1,R&B/Soul,oD972Mx2
2,POP,oD972Mx2
3,world music,oD972Mx2
4,jazz,oD972Mx2
5,electronic,oD972Mx2
1,POP,Nxv4qmi1
2,world music,Nxv4qmi1
3,R&B/Soul,Nxv4qmi1
4,electronic,Nxv4qmi1
5,fork & blues,Nxv4qmi1
1,POP,9cgDkxzi
2,world music,9cgDkxzi
3,rap & hiphop,9cgDkxzi
4,electronic,9cgDkxzi
5,fork & blues,9cgDkxzi
1,Ballade,PBCDySYj
2,dance,PBCDySYj
3,classic,PBCDySYj
4,OST,PBCDySYj
5,rap & hiphop,PBCDySYj
1,electronic,ArtjUJD8
2,indie,ArtjUJD8
3,R&B/Soul,ArtjUJD8
4,fork & blues,ArtjUJD8
5,rock & metal,ArtjUJD8
1,rap & hiphop,lBUOPGQF
2,world music,lBUOPGQF
3,OST,lBUOPGQF
4,electronic,lBUOPGQF
5,POP,lBUOPGQF
1,world music,nQLBJjBp
2,rock & metal,nQLBJjBp
3,indie,nQLBJjBp
4,R&B/Soul,nQLBJjBp
5,Ballade,nQLBJjBp
1,rap & hiphop,wk8ZD5TO
2,electronic,wk8ZD5TO
3,rock & metal,wk8ZD5TO
4,POP,wk8ZD5TO
5,New Age,wk8ZD5TO
1,jazz,TRZyeQ7P
2,R&B/Soul,TRZyeQ7P
3,indie,TRZyeQ7P
4,rock & metal,TRZyeQ7P
5,POP,TRZyeQ7P
1,Ballade,9t1JAuSx
2,world music,9t1JAuSx
3,POP,9t1JAuSx
4,fork & blues,9t1JAuSx
5,indie,9t1JAuSx
1,Ballade,b5OS6Rzc
2,fork & blues,b5OS6Rzc
3,CCM,b5OS6Rzc
4,OST,b5OS6Rzc
5,musical,b5OS6Rzc
1,trot,51UIUhyT
2,electronic,51UIUhyT
3,dance,51UIUhyT
4,R&B/Soul,51UIUhyT
5,Ballade,51UIUhyT
1,POP,jTlbSt98
2,jazz,jTlbSt98
3,world music,jTlbSt98
4,classic,jTlbSt98
5,R&B/Soul,jTlbSt98
1,Ballade,F5cLkA9P
2,rock & metal,F5cLkA9P
3,electronic,F5cLkA9P
4,R&B/Soul,F5cLkA9P
5,dance,F5cLkA9P
1,POP,0pEKZLrp
2,rap & hiphop,0pEKZLrp
3,world music,0pEKZLrp
4,rock & metal,0pEKZLrp
5,electronic,0pEKZLrp
1,rock & metal,LXB2Hroy
2,electronic,LXB2Hroy
3,POP,LXB2Hroy
4,world music,LXB2Hroy
5,classic,LXB2Hroy
1,OST,kQwm2Dm8
2,electronic,kQwm2Dm8
3,rock & metal,kQwm2Dm8
4,world music,kQwm2Dm8
5,dance,kQwm2Dm8
1,rock & metal,3OEZnITR
2,world music,3OEZnITR
3,electronic,3OEZnITR
4,jazz,3OEZnITR
5,POP,3OEZnITR
1,electronic,eQeJIgWm
2,Ballade,eQeJIgWm
3,rock & metal,eQeJIgWm
4,indie,eQeJIgWm
5,POP,eQeJIgWm
1,jazz,5BdMWZQE
2,rap & hiphop,5BdMWZQE
3,electronic,5BdMWZQE
4,OST,5BdMWZQE
1,POP,JA2tDExs
2,world music,JA2tDExs
3,rock & metal,JA2tDExs
4,rap & hiphop,JA2tDExs
5,indie,JA2tDExs
1,rock & metal,9GqPNtOF
2,POP,9GqPNtOF
3,world music,9GqPNtOF
4,electronic,9GqPNtOF
5,OST,9GqPNtOF
1,jazz,4RWla6j8
2,POP,4RWla6j8
3,world music,4RWla6j8
4,classic,4RWla6j8
5,electronic,4RWla6j8
1,R&B/Soul,t5vlwbW5
2,rap & hiphop,t5vlwbW5
3,jazz,t5vlwbW5
4,POP,t5vlwbW5
5,electronic,t5vlwbW5
1,indie,SKegHrSV
2,rock & metal,SKegHrSV
3,electronic,SKegHrSV
4,Ballade,SKegHrSV
5,fork & blues,SKegHrSV
1,classic,ZbE2LIhS
2,rap & hiphop,ZbE2LIhS
3,indie,ZbE2LIhS
4,fork & blues,ZbE2LIhS
5,OST,ZbE2LIhS
1,jazz,2evPYfod
2,POP,2evPYfod
3,rock & metal,2evPYfod
4,R&B/Soul,2evPYfod
5,indie,2evPYfod
1,jazz,8NYq3SJz
2,trot,8NYq3SJz
3,POP,8NYq3SJz
4,New Age,8NYq3SJz
5,Ballade,8NYq3SJz
1,jazz,03Bquf1V
2,rock & metal,03Bquf1V
3,Ballade,03Bquf1V
4,children,03Bquf1V
5,rap & hiphop,03Bquf1V
1,indie,v858hX2B
2,fork & blues,v858hX2B
3,electronic,v858hX2B
4,rock & metal,v858hX2B
5,Ballade,v858hX2B
1,POP,5AH5neb5
2,indie,5AH5neb5
3,electronic,5AH5neb5
4,rock & metal,5AH5neb5
5,world music,5AH5neb5
1,rock & metal,kXnn8RUJ
2,POP,kXnn8RUJ
3,fork & blues,kXnn8RUJ
4,OST,kXnn8RUJ
5,J-POP,kXnn8RUJ
1,rap & hiphop,oabOyVgq
2,R&B/Soul,oabOyVgq
3,POP,oabOyVgq
4,electronic,oabOyVgq
5,trot,oabOyVgq
1,CCM,JQBhCSzH
2,electronic,JQBhCSzH
3,rock & metal,JQBhCSzH
4,rap & hiphop,JQBhCSzH
5,world music,JQBhCSzH
1,jazz,RLj0jgBi
2,rap & hiphop,RLj0jgBi
3,OST,RLj0jgBi
4,POP,RLj0jgBi
5,R&B/Soul,RLj0jgBi
1,rock & metal,D4gdiTPC
2,indie,D4gdiTPC
3,electronic,D4gdiTPC
4,world music,D4gdiTPC
5,fork & blues,D4gdiTPC
1,indie,wnRor4gd
2,Ballade,wnRor4gd
3,rock & metal,wnRor4gd
4,CCM,wnRor4gd
5,R&B/Soul,wnRor4gd
1,world music,LXUDWpGN
2,electronic,LXUDWpGN
3,POP,LXUDWpGN
4,jazz,LXUDWpGN
5,rap & hiphop,LXUDWpGN
1,electronic,3bWIExvK
2,POP,3bWIExvK
3,Ballade,3bWIExvK
4,OST,3bWIExvK
5,CCM,3bWIExvK
1,POP,on88HcMf
2,rock & metal,on88HcMf
3,jazz,on88HcMf
4,electronic,on88HcMf
5,fork & blues,on88HcMf
1,jazz,s96S1Zae
2,rap & hiphop,s96S1Zae
3,world music,s96S1Zae
4,OST,s96S1Zae
5,electronic,s96S1Zae
1,CCM,DA0TsTwG
2,R&B/Soul,DA0TsTwG
3,rap & hiphop,DA0TsTwG
4,indie,DA0TsTwG
5,Ballade,DA0TsTwG
1,Ballade,BYqa7VNZ
2,electronic,BYqa7VNZ
3,rap & hiphop,BYqa7VNZ
4,indie,BYqa7VNZ
5,trot,BYqa7VNZ
1,dance,sZlqmv6u
2,world music,sZlqmv6u
3,fork & blues,sZlqmv6u
4,Ballade,sZlqmv6u
5,electronic,sZlqmv6u
1,jazz,CBukqL6H
2,electronic,CBukqL6H
3,Ballade,CBukqL6H
4,OST,CBukqL6H
5,rap & hiphop,CBukqL6H
1,POP,Im1PF95e
2,jazz,Im1PF95e
3,electronic,Im1PF95e
4,country,Im1PF95e
5,New Age,Im1PF95e
1,rock & metal,jOyGMwWh
2,world music,jOyGMwWh
3,country,jOyGMwWh
4,POP,jOyGMwWh
5,Ballade,jOyGMwWh
1,OST,WJRHHxN3
2,children,WJRHHxN3
3,jazz,WJRHHxN3
4,POP,WJRHHxN3
5,game,WJRHHxN3
1,electronic,aEa9wwTS
2,POP,aEa9wwTS
3,world music,aEa9wwTS
4,dance,aEa9wwTS
5,R&B/Soul,aEa9wwTS
1,electronic,d9HoppLv
2,R&B/Soul,d9HoppLv
3,jazz,d9HoppLv
4,indie,d9HoppLv
5,rap & hiphop,d9HoppLv
1,rock & metal,guhNNg0s
2,POP,guhNNg0s
3,world music,guhNNg0s
4,electronic,guhNNg0s
5,OST,guhNNg0s
1,OST,ZxbZ9PsJ
2,classic,ZxbZ9PsJ
3,Gugak,ZxbZ9PsJ
4,POP,ZxbZ9PsJ
5,children,ZxbZ9PsJ
1,rap & hiphop,zi2ujGMb
2,Ballade,zi2ujGMb
3,musical,zi2ujGMb
4,OST,zi2ujGMb
5,J-POP,zi2ujGMb
1,New Age,As7exJTT
2,POP,As7exJTT
3,classic,As7exJTT
4,rock & metal,As7exJTT
5,electronic,As7exJTT
1,CCM,kFRZDjrz
2,electronic,kFRZDjrz
3,POP,kFRZDjrz
4,rock & metal,kFRZDjrz
5,country,kFRZDjrz
1,rock & metal,9jgHzGfJ
2,POP,9jgHzGfJ
3,OST,9jgHzGfJ
4,fork & blues,9jgHzGfJ
5,J-POP,9jgHzGfJ
1,Ballade,WH6WfTc6
2,indie,WH6WfTc6
3,rock & metal,WH6WfTc6
4,OST,WH6WfTc6
5,dance,WH6WfTc6
1,electronic,ahNj06fS
2,rock & metal,ahNj06fS
3,POP,ahNj06fS
4,world music,ahNj06fS
1,POP,PnkbpkeZ
2,rock & metal,PnkbpkeZ
3,world music,PnkbpkeZ
4,electronic,PnkbpkeZ
5,classic,PnkbpkeZ
1,rap & hiphop,wezHWRFc
2,indie,wezHWRFc
3,R&B/Soul,wezHWRFc
4,electronic,wezHWRFc
1,classic,rdifQbCR
2,rock & metal,rdifQbCR
3,rap & hiphop,rdifQbCR
4,world music,rdifQbCR
5,jazz,rdifQbCR
1,electronic,5MNtcHBT
2,rap & hiphop,5MNtcHBT
3,world music,5MNtcHBT
4,musical,5MNtcHBT
5,rock & metal,5MNtcHBT
1,world music,QWpXPHCg
2,POP,QWpXPHCg
3,country,QWpXPHCg
4,classic,QWpXPHCg
5,R&B/Soul,QWpXPHCg
1,world music,TnzN1rF8
2,electronic,TnzN1rF8
3,rock & metal,TnzN1rF8
4,OST,TnzN1rF8
5,R&B/Soul,TnzN1rF8
1,POP,gM0cszjS
2,electronic,gM0cszjS
3,fork & blues,gM0cszjS
4,indie,gM0cszjS
5,jazz,gM0cszjS
1,POP,sXW955hj
2,electronic,sXW955hj
3,rock & metal,sXW955hj
4,indie,sXW955hj
5,Ballade,sXW955hj
1,jazz,kh0bEVzS
2,New Age,kh0bEVzS
3,POP,kh0bEVzS
4,R&B/Soul,kh0bEVzS
5,electronic,kh0bEVzS
1,CCM,zfqxmNpe
2,J-POP,zfqxmNpe
3,Ballade,zfqxmNpe
4,dance,zfqxmNpe
5,POP,zfqxmNpe
1,rap & hiphop,JpUXbiET
2,rock & metal,JpUXbiET
3,classic,JpUXbiET
4,POP,JpUXbiET
5,world music,JpUXbiET
1,Ballade,0vPjTHjZ
2,OST,0vPjTHjZ
3,POP,0vPjTHjZ
4,trot,0vPjTHjZ
5,electronic,0vPjTHjZ
1,rock & metal,apgzFZl0
2,POP,apgzFZl0
3,indie,apgzFZl0
4,electronic,apgzFZl0
5,Ballade,apgzFZl0
1,world music,x5FR8zzE
2,rock & metal,x5FR8zzE
3,POP,x5FR8zzE
4,rap & hiphop,x5FR8zzE
5,indie,x5FR8zzE
1,trot,CL2lKZCc
2,electronic,CL2lKZCc
3,dance,CL2lKZCc
4,POP,CL2lKZCc
5,Ballade,CL2lKZCc
1,world music,hvXNwEjX
2,New Age,hvXNwEjX
3,jazz,hvXNwEjX
4,electronic,hvXNwEjX
5,fork & blues,hvXNwEjX
1,electronic,Gk63nX7I
2,world music,Gk63nX7I
3,New Age,Gk63nX7I
4,R&B/Soul,Gk63nX7I
5,POP,Gk63nX7I
1,indie,2Ak32mej
2,Ballade,2Ak32mej
3,R&B/Soul,2Ak32mej
4,rap & hiphop,2Ak32mej
5,rock & metal,2Ak32mej
1,trot,hs1A08uz
2,POP,hs1A08uz
3,rock & metal,hs1A08uz
4,rap & hiphop,hs1A08uz
5,world music,hs1A08uz
1,electronic,OY72Lx3S
2,world music,OY72Lx3S
3,POP,OY72Lx3S
4,jazz,OY72Lx3S
5,rock & metal,OY72Lx3S
1,jazz,uMQN4PnS
2,rap & hiphop,uMQN4PnS
3,POP,uMQN4PnS
4,fork & blues,uMQN4PnS
5,electronic,uMQN4PnS
1,jazz,YIUeWLE3
2,electronic,YIUeWLE3
3,world music,YIUeWLE3
4,rap & hiphop,YIUeWLE3
5,trot,YIUeWLE3
1,rock & metal,wDsNFGaw
2,electronic,wDsNFGaw
3,world music,wDsNFGaw
4,POP,wDsNFGaw
5,R&B/Soul,wDsNFGaw
1,trot,QJMH2MOk
2,indie,QJMH2MOk
3,rap & hiphop,QJMH2MOk
4,dance,QJMH2MOk
5,fork & blues,QJMH2MOk
1,classic,CRiNDJ4K
2,Gugak,CRiNDJ4K
3,POP,CRiNDJ4K
4,jazz,CRiNDJ4K
5,New Age,CRiNDJ4K
1,rock & metal,3ly0DMNg
2,world music,3ly0DMNg
3,fork & blues,3ly0DMNg
4,indie,3ly0DMNg
5,R&B/Soul,3ly0DMNg
1,New Age,UaalrbnP
2,R&B/Soul,UaalrbnP
3,electronic,UaalrbnP
4,Ballade,UaalrbnP
5,OST,UaalrbnP
1,rock & metal,JhJv0NV8
2,indie,JhJv0NV8
3,POP,JhJv0NV8
4,fork & blues,JhJv0NV8
5,Ballade,JhJv0NV8
1,New Age,bj9plYey
2,jazz,bj9plYey
3,Ballade,bj9plYey
4,OST,bj9plYey
5,R&B/Soul,bj9plYey
1,world music,RPZHcvEG
2,rock & metal,RPZHcvEG
3,POP,RPZHcvEG
4,fork & blues,RPZHcvEG
5,OST,RPZHcvEG
1,POP,ALnl5wRr
2,electronic,ALnl5wRr
3,world music,ALnl5wRr
4,rock & metal,ALnl5wRr
1,rock & metal,oORLyByz
2,POP,oORLyByz
3,electronic,oORLyByz
4,Ballade,oORLyByz
5,fork & blues,oORLyByz
1,POP,62YQ6hDN
2,world music,62YQ6hDN
3,jazz,62YQ6hDN
4,rap & hiphop,62YQ6hDN
5,electronic,62YQ6hDN
1,CCM,J3wavhZ5
2,rap & hiphop,J3wavhZ5
3,electronic,J3wavhZ5
4,world music,J3wavhZ5
1,jazz,58QF7MsT
2,POP,58QF7MsT
3,Ballade,58QF7MsT
4,OST,58QF7MsT
5,electronic,58QF7MsT
1,world music,Oci5Splt
2,electronic,Oci5Splt
3,fork & blues,Oci5Splt
4,POP,Oci5Splt
5,rock & metal,Oci5Splt
1,electronic,c8mzT3PX
2,POP,c8mzT3PX
3,dance,c8mzT3PX
4,indie,c8mzT3PX
5,fork & blues,c8mzT3PX
1,electronic,O1Vg1Qab
2,world music,O1Vg1Qab
3,rap & hiphop,O1Vg1Qab
1,rap & hiphop,gTCi3Sxn
2,rock & metal,gTCi3Sxn
3,POP,gTCi3Sxn
4,R&B/Soul,gTCi3Sxn
5,CCM,gTCi3Sxn
1,New Age,qk1KEJr6
2,classic,qk1KEJr6
3,rock & metal,qk1KEJr6
4,jazz,qk1KEJr6
5,POP,qk1KEJr6
1,world music,oOENm55E
2,POP,oOENm55E
3,electronic,oOENm55E
4,rock & metal,oOENm55E
5,rap & hiphop,oOENm55E
1,electronic,XtmtpWmX
2,POP,XtmtpWmX
3,world music,XtmtpWmX
4,OST,XtmtpWmX
5,rap & hiphop,XtmtpWmX
1,rock & metal,l0QpvJDp
2,POP,l0QpvJDp
3,jazz,l0QpvJDp
4,OST,l0QpvJDp
5,electronic,l0QpvJDp
1,jazz,RlrH8GyT
2,Ballade,RlrH8GyT
3,POP,RlrH8GyT
4,rock & metal,RlrH8GyT
5,OST,RlrH8GyT
1,rap & hiphop,mv9ySMVI
2,fork & blues,mv9ySMVI
3,POP,mv9ySMVI
4,jazz,mv9ySMVI
5,OST,mv9ySMVI
1,J-POP,jiDyQ3h3
2,Ballade,jiDyQ3h3
3,indie,jiDyQ3h3
4,electronic,jiDyQ3h3
5,rock & metal,jiDyQ3h3
1,rock & metal,qCNDKBIs
2,indie,qCNDKBIs
3,R&B/Soul,qCNDKBIs
4,POP,qCNDKBIs
5,fork & blues,qCNDKBIs
1,rap & hiphop,NJ4sG3S8
2,rock & metal,NJ4sG3S8
3,OST,NJ4sG3S8
4,R&B/Soul,NJ4sG3S8
5,electronic,NJ4sG3S8
1,POP,Vseqz7oe
2,electronic,Vseqz7oe
3,Ballade,Vseqz7oe
4,dance,Vseqz7oe
5,R&B/Soul,Vseqz7oe
1,rap & hiphop,kxVpslv2
2,rock & metal,kxVpslv2
3,electronic,kxVpslv2
4,world music,kxVpslv2
5,trot,kxVpslv2
1,rock & metal,3F6ijpYu
2,electronic,3F6ijpYu
3,classic,3F6ijpYu
4,Gugak,3F6ijpYu
5,POP,3F6ijpYu
1,rock & metal,Y95qEi17
2,world music,Y95qEi17
3,fork & blues,Y95qEi17
4,OST,Y95qEi17
5,electronic,Y95qEi17
1,POP,8pi1Dnr4
2,CCM,8pi1Dnr4
3,rock & metal,8pi1Dnr4
4,rap & hiphop,8pi1Dnr4
5,electronic,8pi1Dnr4
1,fork & blues,Ra96D8Vt
2,world music,Ra96D8Vt
3,rock & metal,Ra96D8Vt
4,Ballade,Ra96D8Vt
5,indie,Ra96D8Vt
1,J-POP,Nrv63q1B
2,CCM,Nrv63q1B
3,rock & metal,Nrv63q1B
4,indie,Nrv63q1B
1,rock & metal,PSmZ7XlT
2,rap & hiphop,PSmZ7XlT
3,New Age,PSmZ7XlT
4,indie,PSmZ7XlT
5,POP,PSmZ7XlT
1,POP,c3P3ecvw
2,electronic,c3P3ecvw
3,OST,c3P3ecvw
4,R&B/Soul,c3P3ecvw
5,rock & metal,c3P3ecvw
1,rock & metal,tJ9u1uXO
2,electronic,tJ9u1uXO
3,fork & blues,tJ9u1uXO
4,POP,tJ9u1uXO
5,indie,tJ9u1uXO
1,trot,lhx1cc5K
2,fork & blues,lhx1cc5K
3,R&B/Soul,lhx1cc5K
4,New Age,lhx1cc5K
5,POP,lhx1cc5K
1,rap & hiphop,g9kDYLWJ
2,rock & metal,g9kDYLWJ
3,classic,g9kDYLWJ
4,Gugak,g9kDYLWJ
5,world music,g9kDYLWJ
1,electronic,81XpNM4s
2,classic,81XpNM4s
3,R&B/Soul,81XpNM4s
4,rap & hiphop,81XpNM4s
1,J-POP,Lmb0uVBF
2,rap & hiphop,Lmb0uVBF
3,jazz,Lmb0uVBF
4,electronic,Lmb0uVBF
5,world music,Lmb0uVBF
1,rap & hiphop,ji3otmdx
2,indie,ji3otmdx
3,jazz,ji3otmdx
4,rock & metal,ji3otmdx
5,country,ji3otmdx
1,classic,s0kp4eZE
2,OST,s0kp4eZE
3,R&B/Soul,s0kp4eZE
4,rap & hiphop,s0kp4eZE
5,indie,s0kp4eZE
1,rap & hiphop,PIpONxCn
2,rock & metal,PIpONxCn
3,electronic,PIpONxCn
4,indie,PIpONxCn
1,classic,eKP7z7Vn
2,electronic,eKP7z7Vn
3,R&B/Soul,eKP7z7Vn
4,world music,eKP7z7Vn
5,musical,eKP7z7Vn
1,rap & hiphop,NZwnBN8B
2,jazz,NZwnBN8B
3,classic,NZwnBN8B
4,world music,NZwnBN8B
5,electronic,NZwnBN8B
1,rock & metal,5i4ZAqtX
2,R&B/Soul,5i4ZAqtX
3,electronic,5i4ZAqtX
4,indie,5i4ZAqtX
5,POP,5i4ZAqtX
1,R&B/Soul,BqWALsQX
2,electronic,BqWALsQX
3,POP,BqWALsQX
4,world music,BqWALsQX
5,rock & metal,BqWALsQX
1,rock & metal,JIm3nTGm
2,rap & hiphop,JIm3nTGm
3,POP,JIm3nTGm
4,world music,JIm3nTGm
5,R&B/Soul,JIm3nTGm
1,POP,lyokWDHl
2,New Age,lyokWDHl
3,jazz,lyokWDHl
4,world music,lyokWDHl
5,R&B/Soul,lyokWDHl
1,electronic,zsAVGvDx
2,rap & hiphop,zsAVGvDx
3,OST,zsAVGvDx
4,rock & metal,zsAVGvDx
5,POP,zsAVGvDx
1,POP,WfAZy9y3
2,R&B/Soul,WfAZy9y3
3,world music,WfAZy9y3
4,rock & metal,WfAZy9y3
5,electronic,WfAZy9y3
1,J-POP,2E8vrorT
2,electronic,2E8vrorT
3,POP,2E8vrorT
4,trot,2E8vrorT
5,R&B/Soul,2E8vrorT
1,rap & hiphop,uaWd47Uf
2,rock & metal,uaWd47Uf
3,J-POP,uaWd47Uf
4,world music,uaWd47Uf
1,jazz,Hpukkr5g
2,rap & hiphop,Hpukkr5g
3,electronic,Hpukkr5g
4,Ballade,Hpukkr5g
5,indie,Hpukkr5g
1,electronic,nC8ouRHg
2,rap & hiphop,nC8ouRHg
3,POP,nC8ouRHg
4,world music,nC8ouRHg
5,rock & metal,nC8ouRHg
1,New Age,Yrjfy8px
2,Ballade,Yrjfy8px
3,POP,Yrjfy8px
4,rock & metal,Yrjfy8px
5,electronic,Yrjfy8px
1,electronic,FTTcxiJf
2,rock & metal,FTTcxiJf
3,POP,FTTcxiJf
4,rap & hiphop,FTTcxiJf
1,world music,JFRJ5GbU
2,rock & metal,JFRJ5GbU
3,OST,JFRJ5GbU
4,electronic,JFRJ5GbU
5,New Age,JFRJ5GbU
1,electronic,g9zlHbSO
2,New Age,g9zlHbSO
3,world music,g9zlHbSO
4,Ballade,g9zlHbSO
5,game,g9zlHbSO
1,OST,WG4qzDun
2,electronic,WG4qzDun
3,rap & hiphop,WG4qzDun
4,POP,WG4qzDun
5,rock & metal,WG4qzDun
1,R&B/Soul,OFLVBsdM
2,rap & hiphop,OFLVBsdM
3,electronic,OFLVBsdM
1,jazz,EVxTSCeV
2,electronic,EVxTSCeV
3,world music,EVxTSCeV
4,rap & hiphop,EVxTSCeV
5,POP,EVxTSCeV
1,Ballade,awLvnak6
2,OST,awLvnak6
3,rap & hiphop,awLvnak6
4,indie,awLvnak6
5,dance,awLvnak6
1,fork & blues,QTSQOhy3
2,Ballade,QTSQOhy3
3,CCM,QTSQOhy3
4,electronic,QTSQOhy3
5,OST,QTSQOhy3
1,Ballade,5xE5oOmo
2,R&B/Soul,5xE5oOmo
3,OST,5xE5oOmo
4,fork & blues,5xE5oOmo
5,rock & metal,5xE5oOmo
1,CCM,7NMrF3tm
2,New Age,7NMrF3tm
3,electronic,7NMrF3tm
4,jazz,7NMrF3tm
5,POP,7NMrF3tm
1,rock & metal,Bu3Tfd9J
2,POP,Bu3Tfd9J
3,electronic,Bu3Tfd9J
4,trot,Bu3Tfd9J
